本文,Level
私がお燗番をするよ。/お燗がつくまで少し待ってね。,3
そんなに飲んだら体に毒だよ。,3
ご隠居はお酒を飲むとき、とても嬉しそう。,3
今夜も飲んでたんだね。顔が赤いよ。,3
お酒も、嗜む程度ならいいんだけどね。,3
まあそんなに酔って、お冷どうぞ。,3
今日はいつになく酔ってるみたいだね。,3
おっとっと、やっぱり酒は口から迎えに行かなくっちゃ。,3
ママが、お酌をしながらそっと囁いたのには驚いたよ。,3
そろそろお開きにしようか。明日は早いから。,3
お近づきの印に、一杯いかが？,3
出版を記念して、一杯行こうと思う。,3
それじゃあ、相伴させてもらうよ。,3
係長、駆けつけ三杯、注ぐよ。,3
それじゃあ、お流れ頂戴するよ。,3
お流れ頂戴したからご返杯を。,3
先輩から、お杯をもらってしまったわ。,3
お酒は強いほう？,3
ウイスキーには弱いの？,3
手際が悪くて悪いね。/生憎手際が悪くてね。,3
ご愛敬に、一曲唄うね。,3
指名されたから、一曲唄うね。,3
新入社員にお座敷芸を強要するのはひどいよ。,3
先日の宴会はすごい盛り上がったんだってね。,3
その宴会は三日三晩続いたそうだよ。,3
味はどう？ちょっとあなたには物足りないかしら？,3
砂糖はいくつ？,3
お代わりいる？/遠慮なくお代わりしてね。,3
何か嫌いなものある？,3
口直しにシャーベットはどう？,3
口に合うかわからないけど。,3
好きなものをとって食べてね。,3
準備ができたから部屋へどうぞ。,3
松茸ご飯、私が取ろうか？,3
冷たい飲み物でも持ってこようか？,3
何のおもてなしもできないけど。ゆっくりしていってね。,3
うちの店自慢の羊羹だよ。食べてみてね。,3
何もないけどゆっくりしていってね。,3
何もないけど、食べてね。,3
冷めないうちに食べてね。,3
寿司は別腹だから喜んでいただきます。,3
喜んで相伴にあずかるよ。,3
こんなに美味いワインは久しぶりだわ。,3
先輩の手料理、すごく美味しかったよ。,3
心のこもった手料理、堪能したよ。,3
先生が料理を作ってくれるなんてもったいないよ。,3
もう十分食べたよ。お腹いっぱい。ご馳走さま。,3
おもてなし、ありがとう。,3
おもてなししてくれて、ありがとう。,3
ごちそうさま。,3
ごちそうさま、すごく美味しかったよ。,3
悪いね、すっかりごちそうになっちゃって。,3
ごちそうさま、すごく美味しくいただいたよ。,3
いいえ、どういたしまして。,3
簡単なもので悪いね。,3
念のため、ゆっくり数えてみて。,3
私の分も足してね。,3
この前の件の見積もりの用紙を持ってきた。,3
ポスターの印刷費の見積もりをするね。,3
イベントの実行予算の計算は、細かい所まで正確にやってください。,3
研修旅行の費用も、予算内に含めているんだよね？,3
その土地を、もう一度計測したら？,3
今月の経費の集計をしてね。,3
今期の決算の結果はどうだった？/決算は終わった？,3
その新しい事業で、採算が取れるの？,3
算定基準はどこですか。,3
算定するなら、しっかりとした基準が必要だね。,3
去年度の収益はどうだった？,3
オプショナルツアーは別料金だよ。,3
ご名算！と言えば算盤を思いつくね。,3
専務、契約書の草案を作ってくれ。,3
役割分担をした方がよいと思う。,3
初の取引だが、契約するよ。,3
新規の契約をしてくれて、ありがとう。,3
もう少し値引きをしてくれるなら、契約するよ。,3
契約してくれるのは誰ですか。,3
早めに契約解消したのは良い判断だと思う。,3
契約を解除する前に、注意事項をよく読んでくれ。,3
早めに解約した方が良いよ。,3
いま解約するのは損だと思うよ。,3
契約書を書き直してくれ。,3
明日の朝までに修正してくれ。,3
ここを直した方が、ずっと良くなると思うよ。,3
契約書の訂正をする？,3
こことここに捺印してくれ。,3
先生は万葉集の専門家だ。,3
先生は二十世紀最大の数学の難問をついに解いた。,3
万葉の研究をより深めるため、奈良に移るそうだね。,3
金融不安に関しての先生の意見を聞かせてくれ。,3
この句を、そう解釈した理由を教えてくれ。,3
この論文は、今までの研究の成果なんだね。,3
博士は何を研究しているの？,3
江戸文化に関しての先生の考察、よく分かりました。,3
新しく構築されたシステムは、本当に素晴らしい。,3
先生が構築された理論に、誰も意義を唱えることができない。,3
何十年も続けて実験した熱意には、頭が下がる。,3
専門は仏文学なのか、どうりでフランス映画に詳しい訳だ。,3
大学院では日本画を専攻したと聞いてますが。,3
専門は江戸の遊郭史なんだ、面白そうだね。,3
生命科学が、先生の専門分野だ。,3
この件はしばらく考えさせてくれ。,3
今日はこれでこの話を終わろう。,3
もう少しよく考えた方が良いと思うよ。,3
その件に関しては、しばらく考えさせてくれ。,3
もう少し時間をくれないか。,3
どうぞじっくり手にとって見てください。,3
じっくり考えて検討した方が良いと思う。,3
もう少し検討させてくれないか。,3
例の件、なんとか考え直してくれないか。,3
もう一度ゆっくり考え直してくれないか。,3
そこで先生は思案を巡らせた。,3
部長はなにかいいアイデアがないか考え中だ。,3
そうなんだ、念のため聞いておこう。,3
大阪の一件は、棚に上げるつもりなの？,3
先生は返事を先延ばしにした。,3
先生は丸々二時間演説する予定だ。,3
そんな風に公言を恐れているようなこと、有権者は忘れていないよ。,3
大臣は確かに年金は百年安心と言ってた。,3
党の選対から、公認が得られなかったようだね。,3
減税の件は、公約の柱のひとつではなかったかな…。,3
公約として掲げたのだから、責任もって遂行してくれ。,3
遂に出馬することになったんだね。,3
若手は、君が出馬することに期待しているよ。,3
当選確実だ。/当選おめでとう。,3
息子さんが市議議会議員に当選したそうじゃないか。,3
党首は激戦区での遊説に行った。,3
書記長は、全国各地で遊説しているよ。,3
与党は頼りないけど、支持するの？,3
本気で政権を取るつもり？,3
落選したからといって、そんなにがっかりしないで。,3
給料が入り次第、返すね。,3
今年中に何とか、返済してもらいたいんだけど・・・。,3
宝くじを当てて、ローンを一括返済したんだって？,3
困ってそうだから、貸してあげるよ。,3
お金を貸すことは、友人を失くすことだよ。,3
それでは、ありがたく借りるね。,3
ちょっと借りていい？,3
現金はどれだけ必要なの？,3
あの借金を肩代わりするとは、太っ腹だね。,3
漁労長、五万円ほど、融通きかない？,3
ちょっとお金貸してもらってもいい？,3
じゃあ、あなたを信用して、貸してあげる。,3
何度も催促もらって申し訳ないけど、もうちょっと待ってほしい。,3
催促がましくて申し訳ないけど・・・。,3
あの人には、そろそろ催促する方がいいよ。,3
頭、本祭りには多くの寸志をもらって大助かりだよ。,3
お賽銭を盗む奴がいるというのは驚くよね。,3
たくさんの寄付をありがとう。,3
あそこへは相応に寄付したほうがいいよ。,3
先代は社の発展を願って、社殿を寄進した。,3
社長は、感謝の気持ちを込めて、大神輿を寄進した。,3
ご寄贈の品、ありがたく頂くよ。,3
毎年、車椅子を寄贈しているそうだね。,3
盲導犬普及のために寄付してもらってありがとう。,3
神輿改修のため、先生はかなりの額を寄付したらしいよ。,3
あの大臣の凸凹会に献金してるらしいね。,3
会長から多額のご芳志をもらったよ。,3
お客さんへのご報謝を用意しておいてね。,3
毎年、お祭りにはお酒を納めてるらしいね。,3
遺言で、赤十字に募金するんだね？,3
不足分を払ってくれる？,3
ちょっと待って、すぐに払うね。,3
税金を払うなら、この伝票だよ。,3
食事代は部長が払ったよ。,3
現金で払うね。,3
支払窓口は、1番から3番だよ。,3
一年間会費を滞納すると、自動的に除名だよ。,3
月謝忘れてる人いない？,3
今月分の家賃を持ってきたよ。,3
宿泊料のうち、消費税分をサービスしてるよ。,3
このツアーの料金は、一人十万円だよ。,3
息子くんの留学の費用も大変だよね。,3
食べ盛りの子供が大勢で、出費がかさむね。,3
忘年会の予算どのくらい？,3
初めての給料でお母さんにスカーフをプレゼントしたんだって？,3
証券関係の仕事だと、給料もいいんだろうね？,3
先生への車代は、どのくらいにすればいいんだろう？,3
スタッフにまで十分すぎるお心遣い、ありがとう。,3
おこづかいは大事に使わないとだめだよ。,3
留守番を頼んだからお礼払うね。,3
教授がお茶代を払ってくれたよ。,3
子どもの頃、お使い賃を貯めてはプラモデルを買ったものだなあ。,3
みんなへの手当は大丈夫？,3
お年玉はお母さんに預かってもらおうね。「嫌だよ」,3
今日はたくさんお捻りをもらえて、良かったね。,3
大僧正が来てくれたんだから、お布施をはずもう。,3
ご祝儀包んでおいてね。,3
ご収入が急降下、そりゃ大変だ。,3
親方は、報酬より仕事の中身が大事だと言ってるよ。,3
歯が痛むの？/アキレス腱はまだ痛いの？,3
転んで足を痛めたってきいたけど。,3
ひどい転び方、鎖骨でも折ったんじゃない？,3
どうしたのその傷、猫にでも引っかかれたの？,3
怪我の具合はどう、とんだ災難だったね。,3
転んで怪我したの、何か考え事？,3
自転車で転ぶなんて、危ないね！,3
よく転ぶね。上げたつもりの足が上がってない。,3
おできの痕が、今でも背中に残っているんだよ。,3
しばらくお酒のまなければ、出血の心配はないよ。,3
摂生しないと、また胃から出血するかもしれないよ。,3
よく骨折するんだね、今度は肋骨？,3
その病気、失明する心配はないの？,3
初めにきちんと手当しないと、長引くよ。,3
あなた、彼女をとても嬉しそうに介護していたよ。,3
あの店でのコース料理はつまらないよ。,3
白魚のおどりを食べたことがある？,3
あの店の懐石コースもう食べた？,3
さすが京の老舗、とても美味しかった。,3
松坂牛のすき焼きを、味わってね。,3
区切りのいいところで、ご飯を食べない？,3
しばらくは、布団でお粥を食べることだね。,3
エスカルゴ、食べれる？,3
瀬戸内の肴を準備したから食べてみて,3
お坊さんは健康のため、毎日蜂蜜を食べているみたい。,3
野菜を残しちゃダメ。,3
よく混ぜてから食べてね。,3
何を飲む？,3
のどが渇いたから、お水を一杯ください。,3
お水を一杯ください。,3
担当のものは別室にいるので、電話を回すね。,3
今他の電話で話しているよ。,3
ちょっと待ってもらってもいい？,3
わざわざ電話してくれてありがとう。,3
今外出しているよ。,3
良かったら私が用件を聞こうか？,3
ごめん。よく聞こえなくて、もう一度言ってくれない？,3
戻って調べてから、また電話するね。,3
いっつも電話で邪魔しているね。,3
担当者が戻ったら、折り返し電話させるね。,3
伝言を残したいのだけど、メモしてくれる？,3
分かった。じゃあ、電話があったって伝えるね。,3
番号が違うけど、何番にかけたの？,3
電話代わったよ。用事を訊くよう言われたけど。,3
聞きたいことって、何？,3
今はじっと我慢よ。動くときはきっとくる。,3
油絵の個展、したんだって？,3
今は動かない方がいいよ。,3
うん、それで進めてね。,3
このプロジェクトの推進役は、君以外にないよ。,3
会長、開発計画を進めるチャンスだと思うよ。,3
十年先を考えて、するのだね。,3
夜遅くまで研究してた姿を思い出すよ。,3
いよいよ新しい事業を始めるんだね。,3
弓を始めたのは、精神修養の為かい？,3
これも君がしたんだね。,3
ドイツの企業との取引を広げるの？,3
二代目は、オフロードレースへの挑戦を思い立った。,3
とうとう、ストを始めるんだね。,3
それなら、早く動いた方がいいよ。,3
しょうがないね。いつも会計前にいなくなるんだから,3
山に籠るのだね。来季に備えて。,3
部屋に籠って、何を祈っていたの？,3
なんでそんなに私を避けるの。,3
地震の時、どこに逃げてたの？,3
実りのない会議とは、さっさとおさらばしたいよね,3
リハビリ、怠けちゃだめっていわれちゃった,3
釣った魚、逃がすの？優しいね。,3
はよ逃げろ追っ手が来る,3
突然の地震で、命からがら逃げたらしいね。,3
責任から逃げるの？君らしくない。,3
玉突き事故を免除されたんだって。よかったね。,3
ストレスをさけるのが先だよ。,3
不当な退職勧告は、すぐ拒否したほうがいいよ。,3
クラブのホステスと逃げるなんて困った人だね。,3
あの人の祈る姿は凄まじかったよ。,3
幸せを心から祈るよ,3
一心に祈れば、きっといいことがあるよ,3
頼んだこと、宜しくね,3
君が知恵を入れたんだね,3
助けると思って、楽にしてよ,3
神様、一生のお願いだから。絶対当ててね。,3
お不動様お願い。あの子を守って。,3
これって神様の恵みなんじゃない？,3
気休めだけど、馬頭観音に御祈願してみたら？,3
今年も、お不動さんに家内安全を祈るんだね。,3
じゃあ、順に御祈祷をして。,3
機会があるたびに加持祈?するなんて、いい心掛けだね。,3
プロジェクトの成功、祈っているよ。,3
本気にしちゃだめだよ、お愛想だけなんだから、あいつは。,3
そんな歯の浮くようなお世辞は、ごめんだよ。,3
あの人はお節介焼きで有名。,3
そんなお為ごかしは聞きたくない。,3
いつもいつも、お調子者で困ったね。,3
取り巻きのお追従に気づくだろうね、会長は。,3
お追従者は、どこの社会にもいるものだよ。,3
あの人は少しお天気屋なところがあるからね。,3
あのおべっか遣いには本当に困ったもんだ。,3
見え透いたおべんちゃらを言うのはやめろ。,3
あの人は、いつも権力に迎合する、困ったやつだ。,3
君はご機嫌取りが上手だから、よろしく頼むよ。,3
あの評論家のご都合主義には目に余るものがあるね。,3
あの人には、まるで定見がないね。,3
私は説を曲げないよ、たとえ御用学者と呼ばれたって。,3
気が若いなぁ、若い娘を集めて大騒ぎするとはね。,3
あの人は、他人の迷惑なんてお構いなしだよ。,3
嫁さんは口数が多くて、機関銃のようだからね。,3
ちょっと声が高いんじゃない？周りに迷惑だよ。,3
びっくりしたわ、急に叫ぶから。,3
異動の季節、役所の中が何かと騒がしいようだね。,3
そんなに騒ぐようなことではないと思うが・・・。,3
あの三人組のお喋りには、ほとほと参った。,3
みんな賑やかだね。,3
何かいいことがあったんだね、そんなにはしゃいで。,3
あの人は、性格も派手だからね。,3
あの連中のお祭り騒ぎを何とかしてよ。,3
毎度、うるさくて、ごめん。,3
先生も日本の決勝ゴールに歓声をあげていた。,3
あること無いこと吹聴するのはやめろ。,3
これからも変わらず、私たちを援助して。,3
そういう事情なら、私たちが援助するよ。,3
恩を売るというんじゃなく、この際援助したら？,3
今度は、私が君を支える番だから。,3
君がこの老舗を支えてきたんだよ。,3
君を救うには、この方法しかなかったよ。,3
先生の植林技術が、中央アジアの山村を救ったんだ。,3
大恩ある君を助けるのは、当然のことだ。,3
みんなが力を合わせて助けたそうだね。,3
手出しはするな。,3
ゴミ問題解決のため、ここは隣町と協調するべきだ。,3
御社に応援してもらえたら、鬼に金棒だ。,3
今年も、地元のお祭りを後援するんだね。,3
なにとぞ、温かい支援をしてください。,3
今年度も、あのプロジェクトを支援するの？,3
退職後は、悠々自適で畑仕事に汗を流しているそうだね。,3
いよいよ還暦かい。お愉しみはこれからだね。,3
孫の成長が楽しみだね。,3
それでは豪華賞品が当たるビンゴを楽しんでね。,3
沖縄では、スキューバダイビングをする予定なの？,3
慰みに、ジグソーパズルはどう？,3
趣味はバロック音楽の鑑賞なんだってね。,3
市川崑監督のシリーズを、じっくり鑑賞して。,3
中国雑技団の公演、ゆっくり観覧できた？,3
結構な趣味だね、油絵を描くなんて。,3
洋ラン展、堪能した？,3
嫁さんと桜の旅を堪能したんだってね。,3
ウイーンでオペラを満喫だって、優雅なもんだね。,3
信州で夏の休暇を満喫したんだって。,3
最近、碁をやっているんだって。,3
いつまでも両親に依存するのは恥ずかしいぞ。,3
遺言状を弁護士に委託したそうだね。,3
依頼の品を届けに来た。,3
調査を依頼する人は、この書類に記入しなさい。,3
ここは隠居にすがって、相談にのってもらうしかないな。,3
息子のこと、何ぶんよろしく頼む。,3
あんな奴に頼むことはないよ。,3
いつも君に頼るばかりですまない。,3
使い立手して悪いけど、この本を先生に届けてくれ。,3
今回の選挙も、一票のお願いに来た。,3
何とか、力添えを頼みたいが。,3
都知事への請願、どどうだった？,3
荒れた河川敷の改修を区に請願するべきだ。,3
代表監督への就任を、請願したそうだね。,3
そこまで若手に委ねるのは考えものだよ。,3
華奢な身体で、とっても羨ましいな。,3
坊ちゃん、身長がとってもと伸びたね。,3
身長は、百八十センチは超えたかな？,3
ふくよかで、性格も丸い方なんだろうね。,3
心配事が無くなって、ふくよかになったみたいね？,3
結婚してから、太ったよね。幸せ太りかな？,3
少し太ったんじゃない？,3
顧問は、とても福々しい顔をしてるね。,3
まあ、恰幅がいいご主人ね,3
ここのとこ、ちょっと、痩せたんじゃない？,3
痩せたね。ダイエットしたの？,3
奥さんは風邪をひきやすい体質なのね。,3
あそこの長男は、子どもの頃から病弱なのよ。,3
病身なんだから、あんまり無理しない方がいいよ・・・。,3
あの人は、着実に大女優への道を歩んでるね。,3
博士は、その道一筋に歩んだ一生だったね。,3
まずは、経験を積んだ方がいいと思うよ。,3
テープカットは、初めての体験だった？,3
大舞台をふむと、人は変わものね。,3
地域の発展のために、ボランティア活動してるみたい。,3
長年の経験を生かして、これからも活躍してね。,3
何事もまず、実際に経験することね。,3
十五歳での一人旅は、貴重な体験だったね。,3
バンジージャンプを体験するのは、初めて？,3
町会長は、あの大空襲を涙ながらに回顧したのよ。,3
物理学六十年を回顧した文章を、読んだよ。,3
昔、一緒に仕事をしていたこと、記憶にない？,3
お母さんの艶やかな着物姿、息子さんも心に刻むだろうね。,3
会長は、しみじみと幼少の頃を述懐してたよ。,3
体調は最近、どう？,3
今日は顔色があまり良くないね。,3
具合はどう？具合でも悪いの？,3
風邪？咳が出てるね。,3
その後、身体の具合はどう？,3
どうした？具合でも悪いの？,3
みんなの希望の星なのだから、くれぐれも体を大事にしてね。,3
だいぶ疲れているみたいだね。,3
顔色が優れないみたいだけど、どこか悪いの？,3
顔色が優れないようだけど、気分でも悪いの？,3
このところ、体調はよさそうね。,3
声が出にくいのは、病気の微候かもよ。,3
病気と聞いて、駆けつけたのよ。,3
かなり以前から、不調を訴えてたよ。,3
足をどうしたの？歩き方がちょっと・・・,3
少し、遊びが過ぎるんじゃない？,3
そんなに苛めないで、まだ新米なんだから。,3
バカなことをするのも、いい加減にして。,3
私を担ぐなら、もう少しマシな嘘をつきなよ。,3
ひどいわ、からかわないでよ。,3
そんなに絡んだら、可哀そう。,3
本気？戯れないで。,3
惚けるのも、いいかげんにして。,3
あなたは乗せるのが上手いから、まいるわ。,3
お酒の席だからって、ふざけないで。,3
昨夜はかなり乱れたようね。何かあったの？,3
あなたのそんな挑発になんか、乗るもんか。,3
あなたはいつもそんな言い方で挑発するね。,3
二代目は、健康に気をつけなかったので、身体を壊したのよ。,3
羽目を外すのも、程ほどにしてね。,3
あなたって、嘘をつくのが、ほんとに下手ねぇ。,3
そんな噂を流したのは、誰？,3
そろそろ年貢を納めたら？噂よ。,3
誰の噂してたの？あんたの噂するなんてとんでもないよ。,3
あの人は、ほんとに口が軽いんだから。,3
本当にあなたって口が悪い人だよね。,3
あの口振りだと、例の件は無理だね。,3
芝居が上手ね。下手な芝居はやめなよ？,3
またそんな上手ばっかり。話をすりかえるのがうまいね。,3
また私を騙すの？,3
まあ、冗談ばっかり。冗談を。褒めても何も出ないよ。,3
まあ、辛辣だね。けっこう、辛辣だよね。,3
いっつもあなたは、言葉を濁してばっかりなんだから。,3
全然、怒りの口調ではなかったよ。,3
クラス会ではお国言葉が飛び交って、賑やかだったよ。,3
相手しようか？,3
ここくれば？開いてるよ,3
ここに来る？,3
机、こっちの明るい窓際にしようか？,3
ゆっくりしてるところごめんね？,3
私が入ってもいいの？,3
ごめん、邪魔だよね。かわいいからゆるしてくれるよね？,3
お話し中にごめんね。,3
待たせてごめんね。/お待たせ。,3
ごめんね。ちょっと待っててね。,3
相席してもいい？,3
ここ、混ざっていい？,3
ちょっと外すけどいい？,3
そこのソース取ってもらっていい？,3
ごめん、ちょっと席詰めてもらっていい？,3
仲人さんとちゃんと詳しく打ち合わせしたの？,3
明日の事、打ち合わせた？,3
打ち合わせの時間を取ってもらっていい？,3
ちょっと教えてもらいたいことがあるんだけど、そちはいろいろ知ってるから。,3
知ってたら教えて欲しいんだけど,3
このプロジェクト、本社に聞いてみたほうがいいよ。,3
相続はねえ、家族でまずじっくり話してからだよね。,3
リーダー同士で夜更けまで話し合いしてたよ。,3
その件は、十分に話し合ってね。,3
十分話し合ったんだよね。じゃあいいよ、それで。,3
部長はこの商談に乗り気じゃないようだよ,3
今日はずっと相談したいことがあって来た。,3
進路についての相談ならあの先生が良いと思うよ。,3
何かアドバイスはある？,3
今後については二人でしっかり話し合ってね,3
これ、いただいたの。ひとつどうぞ。,3
たいしたものじゃないけど、食べる？,3
お近づきのお印にどうぞ。,3
作ってきたから、みんなで食べてね。,3
これ近所で人気があるんだよね。ひとつあげる。,3
頂き物のおすそ分けあげる。,3
おひとつどうぞ。,3
受け取ってもらえるとうれしいな。,3
記念品、どうぞ受け取って。,3
牡蠣を送ったよ、食べてね。,3
記念誌だよ。ぜひみてね。,3
お礼です。受け取ってね,3
記念に粗品をどうぞ。,3
気持ちばかりだけど、ぜひ受け取ってね。,3
こんなに高価なものをいいの？,3
良いものを送ってくれてありがとう。,3
私にはもったいないと思うけど、ありがたくいただくね。,3
車椅子を送ってくれてありがとう。,3
では、来賓の先生に何か言ってもらおう。,3
じゃあお言葉に甘えていただくね。,3
それじゃあ、お気持ちだけいただいておくね。,3
贈り物もらって、とてもうれしいありがとう。,3
では遠慮なくいただくね。,3
お祝いをありがとう。,3
私はいくつもらえるの？,3
先日はどうもありがとう。,3
おこぼれに預かるとは醜いな。,3
おまけに惹かれて、ついつい買っちゃった。,3
作品が余ったらひとつちょうだい？,3
奥さんの誕生日にダイヤモンドを送ったみたいだね。,3
あの娘に歌舞伎のチケットあげたの？,3
息子さんには、もう十分にあげたんじゃないの？,3
誕生日に私のかいた詩を送るね。,3
プレゼント渡すなら、商品券が一番だと思うよ。,3
誰にプレゼントあげるの？,3
騙されているのも知らず、貢いだのね。,3
お礼、受け取ってね。,3
お礼です、受け取ってね。,3
お返しの品は何にするの？/お返しは遠慮させてもらうね。,3
自作の茶碗だけど、あげるね。,3
当社は毎週最新情報を提供するよ。,3
文化財保護に私財を提供したらしいね。,3
お礼に何かあげたいな。,3
新築のお祝いに掛け軸を送ったの？,3
データベース見る時にここに注意して。,3
式場を下見に行っといた方が良いよ。,3
専務、契約書を一読してください。,3
この町の祭りを見て。,3
前の方で見るなら水しぶきに注意しろよ。,3
初めてならファイルを見ろよ。,3
みんなで資料を見ろよ。,3
他人に見せるようなもんじゃない。,3
お母さんに見せなよ。絶対喜ぶよ。,3
普段見せないんだけど、特別に見せてやるよ。,3
一度観て、それから批判しろよ,3
じゃあ、収支決算書を見なよ。,3
桃山時代の茶碗だけど、皆に見せてやるよ。,3
あんまり詳しく無いんだけど、研究の一部を見せてやるよ。,3
下手な絵だから。見せられないよ。,3
その計画、会長に任せよ。,3
その件、担当課長に任せたら良いだろ。,3
議長に任せればいいんじゃない？,3
息子に会社を託すのか。,3
この件、友達に託したほうが良いよ。,3
板さん、お任せで頼むよ。,3
この件、お前に頼むな。,3
分かった。この場は俺に任せてくれよ。,3
弟に店を譲ったの？,3
社長は思い切って権限を委ねたそうだな。,3
土地建物の権利、長男に譲ったって？,3
その条件だったら、請けるよ。,3
そんなギャラで、よう請けたな。,3
新サービス、四月から扱うよ。,3
この仕事、喜んで引き受けるよ。,3
どどうしたの？,3
待たせてしまってごめんなさい。,3
誰かと待ち合わせ？,3
さっきから先生が待っていますよ。,3
今、審議中なので、少し待ってもらえますか。,3
連絡もらえるまで、ロビーで待っています。,3
すぐに戻ると思うけど、待ってますか？,3
お待たせ。うな丼です。お待たせ。待った？,3
おまたせ。みんな、早いのね。,3
座って待っていて。主人はすぐに来ます。,3
はい、今、届けます。,3
今、取り込んでいるので、少し待ってもらえますか？,3
間に合わなくて、ごめんなさい。,3
遅くなってごめんなさい。酷い渋滞に巻き込まれちゃって。,3
遅くなっちゃって。。。すぐに準備してくるね。,3
今からお店に行ってもいいかな？,3
当店のオーガニック野菜料理を楽しんでね。,3
いつも私たちの店を利用してくれて、ありがとう。,3
あなたの店の心のこもった接客サービスは、とても勉強になります。,3
職人は弱い立場だから、お店には何も言えないよ,3
ご主人はどこで修行したの？,3
ここは気持ちの良い店員さんばかりだね。,3
おかみさん。店を開ける時間ですよ。,3
お店は今日お休みよ。あら残念。今日はお休みなのね。,3
明日は臨時に休ませてもらうね。,3
いつもお店に来てくれて、ありがとう。,3
先輩は毎晩のお得意周りで、注文を取っているんだって。,3
商売ますますご繁盛しているみたいで良かったね。,3
ごめんなさい。今日はもうお終いなの。,3
もうラストオーダー？今日はいつもより早く閉めるのね。,3
沖縄へ転居するの。休暇をもらいにきたの。,3
お母さんを送ったとか、寂しいね。,3
餞別をもらったんだから、お土産は忘れずにね。,3
あら、もうお帰り？名残り惜しいわ。,3
お別れね。これからは自分らしく生きてみたいと思う。,3
卒業式のあと、お別れ会には参加するの？,3
別れても、いい友達でいようね。,3
カサブランカの空港で、別れたの？,3
出発する前に、別れの挨拶をしたいな。,3
息子さんを勘当したの？,3
彼とはこの辺で別れた方がいいんじゃない？,3
それではこの辺で、失礼するわ。,3
離婚して若くなったんじゃない？,3
課長は旦那さんと、大分前に離別してるよ。,3
王女は、目だけで彼に別れを告げたのよ。,3
持っている生地で仕立てることもできるよ。,3
仕立てた服を持ってきたよ。,3
裾の丈は大丈夫？,3
袖口がきつそうだね、直しておくね。,3
洋服の直しもしてるよ。,3
お母さんは裁縫が上手なんだね。,3
サイズを測るよ。,3
約束の日までに、私たちが作るよ。,3
そのシャツ、オーダーメイドしたみたいにぴったりだね。,3
成人式までに衣装を仕立てるね。,3
振り袖を仕立てるなんて豪華だね。,3
ご隠居は着物の丈を少し詰めたそうだね。,3
生地に触ってみて。違いが分かる？,3
新しいスーツがよく似合うね。,3
フレッシュマンスーツを新調するんだね。,3
ここは我慢して、引き下がった方が得だよ。,3
ここは譲ってはどう？,3
それは謙遜だろう？あなたの実力はかなりのものだよ。,3
そんなに謙遜しないで。,3
ここは譲歩した方が、あなたの株が上がるよ。,3
私の失敗だから、処罰は受けるよ。,3
丁寧な挨拶、ありがとう。／わざわざ来てくれて、ありがとう。,3
私たちのために集まってくれて、ありがとう。,3
何度もお願いして、ごめん。,3
わたしがチームリーダーなんてとんでもないよ。,3
失礼だけど、これだけは言わせてくれ。,3
迷惑をかけるかもしれないけど、よろしく。,3
不出来な息子だけど、どうか指導をよろしく。,3
私には、もったいない光栄だ。,3
親切心からいうけど、相手もなかなかの腕だよ。,3
式の日程が決まったら、知らせてね。,3
とにかく、あなたにだけは早く知らせようと思って…。,3
先にご家族に、知らせた方がいいんじゃない？,3
その通知は、まだもらっていない。,3
結果はこっちから知らせるよ。,3
教授は生命研究所の設立を、新聞に発表したよ。,3
出発の日程が決まったら、連絡をちょうだい。,3
怪しい人物を見かけたら通報してね。,3
すぐ警察に通報したの？,3
病床の校長に、真っ先に優勝の報告をしたよ。,3
調査結果を、報告するよ。,3
もし芥川賞が決まったら、真っ先に誰に報告する？,3
折り返し、連絡をちょうだい。,3
調査結果は、一ヶ月以内に連絡する。,3
来月の役員会の予定を、会長に連絡した？,3
これから家に行っても、良い？,3
家に行くのは三年ぶりかな。,3
我が家と思って、気楽に来てね。,3
また来てね。,3
部長は名古屋支社に立ち寄られる予定だよ。,3
旅の途中で寄らせてもらった。,3
新会長が挨拶に来た。,3
突然だけど、行ってもいい？,3
散らかってるけど、来てね。,3
